,Unnamed: 0,movieId,title,genres,Action,Adventure,Animation,Children,Comedy,Crime,Documentary,Drama,Fantasy,Film-Noir,Horror,Musical,Mystery,Romance,Sci-Fi,Thriller,War,Western,key,year
4871,4871,7301,Diary of a Country Priest (Journal d'un curé de campagne) (1951),Drama,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,Diary of a Country Priest (Journal d'un curé de campagne),1951.0
4872,4872,7302,"Thief of Bagdad, The (1924)",Action|Adventure|Fantasy,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,The Thief of Bagdad,1924.0
4873,4873,7303,The Diary of Anne Frank (1959),Drama|War,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,The Diary of Anne Frank,1959.0
4874,4874,7304,Allegro non troppo (1977),Animation|Comedy|Fantasy|Musical,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,Allegro non troppo,1977.0
4875,4875,7305,Black Widow (1987),Crime|Drama|Mystery|Thriller,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,Black Widow,1987.0
4876,4876,7306,"Herod's Law (Ley de Herodes, La) (2000)",Comedy|Crime|Mystery,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,"Herod's Law (Ley de Herodes, La)",2000.0
4877,4877,7307,Flesh & Blood (1985),Action|Adventure|Drama|War,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,Flesh & Blood,1985.0
4878,4878,7308,King Solomon's Mines (1985),Adventure|Comedy,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,King Solomon's Mines,1985.0
4879,4879,7310,Raw Deal (1986),Action,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Raw Deal,1986.0
4880,4880,7311,"Goodbye, Mr. Chips (1939)",Drama|Romance,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,"Goodbye, Mr. Chips",1939.0
4881,4881,7312,"Follow Me, Boys! (1966)",Comedy|Drama,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,"Follow Me, Boys!",1966.0
4882,4882,7315,Against the Ropes (2004),Comedy|Drama,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,Against the Ropes,2004.0
4883,4883,7316,Confessions of a Teenage Drama Queen (2004),Comedy,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Confessions of a Teenage Drama Queen,2004.0
4884,4884,7317,EuroTrip (2004),Adventure|Comedy,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,EuroTrip,2004.0
4885,4885,7318,"Passion of the Christ, The (2004)",Drama,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,The Passion of the Christ,2004.0
4886,4886,7319,Club Dread (2004),Comedy|Horror,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,Club Dread,2004.0
4887,4887,7320,Dirty Dancing: Havana Nights (2004),Romance,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,Dirty Dancing: Havana Nights,2004.0
4888,4888,7321,Twisted (2004),Thriller,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,Twisted,2004.0
4889,4889,7323,"Good bye, Lenin! (2003)",Comedy|Drama,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,"Good bye, Lenin!",2003.0
4890,4890,7324,Hidalgo (2004),Adventure|Drama,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,Hidalgo,2004.0
4891,4891,7325,Starsky & Hutch (2004),Action|Comedy|Crime|Thriller,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,Starsky & Hutch,2004.0
4892,4892,7326,"Reckoning, The (2004)",Crime|Drama,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,The Reckoning,2004.0
4893,4893,7327,Persona (1966),Drama,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,Persona,1966.0
4894,4894,7328,"Passion of Anna, The (Passion, En) (1969)",Drama,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,"Passion of Anna, The (Passion, En)",1969.0
4895,4895,7333,"Corbeau, Le (Raven, The) (1943)",Crime|Drama|Thriller,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,"Corbeau, Le (Raven, The)",1943.0
4896,4896,7335,Pickup on South Street (1953),Film-Noir,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,Pickup on South Street,1953.0
4897,4897,7336,"Damned, The (La Caduta degli dei) (1969)",Drama|War,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,"Damned, The (La Caduta degli dei)",1969.0
4898,4898,7340,Just One of the Guys (1985),Comedy,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Just One of the Guys,1985.0
4899,4899,7344,"Wrong Arm of the Law, The (1963)",Comedy|Crime,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,The Wrong Arm of the Law,1963.0
4900,4900,7345,Agent Cody Banks 2: Destination London (2004),Action|Adventure|Children|Comedy,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Agent Cody Banks 2: Destination London,2004.0
4901,4901,7346,"Girl Next Door, The (2004)",Comedy|Romance,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,The Girl Next Door,2004.0
4902,4902,7347,Secret Window (2004),Mystery|Thriller,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,Secret Window,2004.0
4903,4903,7348,Spartan (2004),Thriller,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,Spartan,2004.0
4904,4904,7349,Broken Wings (Knafayim Shvurot) (2002),Drama,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,Broken Wings (Knafayim Shvurot),2002.0
4905,4905,7352,Wilbur Wants to Kill Himself (2002),Comedy|Drama|Romance,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,Wilbur Wants to Kill Himself,2002.0
4906,4906,7354,Mad Dog and Glory (1993),Comedy|Drama|Romance,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,Mad Dog and Glory,1993.0
4907,4907,7357,Peyton Place (1957),Drama|Romance,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,Peyton Place,1957.0
4908,4908,7360,Dawn of the Dead (2004),Action|Drama|Horror|Thriller,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,Dawn of the Dead,2004.0
4909,4909,7361,Eternal Sunshine of the Spotless Mind (2004),Drama|Romance|Sci-Fi,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,Eternal Sunshine of the Spotless Mind,2004.0
4910,4910,7362,Taking Lives (2004),Crime|Drama|Thriller,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,Taking Lives,2004.0
4911,4911,7364,Intermission (2003),Comedy|Crime|Drama,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,Intermission,2003.0
4912,4912,7366,Jersey Girl (2004),Comedy|Drama|Romance,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,Jersey Girl,2004.0
4913,4913,7367,"Ladykillers, The (2004)",Comedy|Crime,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,The Ladykillers,2004.0
4914,4914,7368,Never Die Alone (2004),Crime|Drama|Thriller,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,Never Die Alone,2004.0
4915,4915,7369,Scooby-Doo 2: Monsters Unleashed (2004),Action|Adventure|Children|Comedy|Mystery,True,True,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,Scooby-Doo 2: Monsters Unleashed,2004.0
4916,4916,7371,Dogville (2003),Drama|Mystery|Thriller,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,Dogville,2003.0
4917,4917,7372,Ned Kelly (2003),Drama,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,Ned Kelly,2003.0
4918,4918,7373,Hellboy (2004),Action|Adventure|Fantasy|Horror,True,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,Hellboy,2004.0
4919,4919,7375,"Prince & Me, The (2004)",Comedy|Romance,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,The Prince & Me,2004.0
4920,4920,7376,Walking Tall (2004),Action,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Walking Tall,2004.0
4921,4921,7377,"United States of Leland, The (2003)",Crime|Drama,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,The United States of Leland,2003.0
4922,4922,7379,The Alamo (2004),Drama|War|Western,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,The Alamo,2004.0
4923,4923,7380,Ella Enchanted (2004),Comedy|Fantasy|Romance,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,Ella Enchanted,2004.0
4924,4924,7381,"Whole Ten Yards, The (2004)",Action|Comedy|Crime,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,The Whole Ten Yards,2004.0
4925,4925,7382,I'm Not Scared (Io non ho paura) (2003),Drama|Mystery|Thriller,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,I'm Not Scared (Io non ho paura),2003.0
4926,4926,7386,"Ten Commandments, The (1956)",Adventure|Drama,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,The Ten Commandments,1956.0
4927,4927,7387,Dawn of the Dead (1978),Action|Drama|Horror,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,Dawn of the Dead,1978.0
4928,4928,7390,Prey for Rock & Roll (2003),Drama|Musical,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,Prey for Rock & Roll,2003.0
4929,4929,7394,Those Magnificent Men in Their Flying Machines (1965),Action|Adventure|Comedy,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Those Magnificent Men in Their Flying Machines,1965.0
4930,4930,7395,Cheaper by the Dozen (1950),Comedy|Drama,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,Cheaper by the Dozen,1950.0
4931,4931,7396,Scenes From a Marriage (Scener ur ett äktenskap) (1973),Drama,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,Scenes From a Marriage (Scener ur ett äktenskap),1973.0
4932,4932,7411,Munchies (1987),Comedy|Horror,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,Munchies,1987.0
4933,4933,7414,Going in Style (1979),Comedy|Drama,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,Going in Style,1979.0
4934,4934,7419,After Hours (1985),Comedy|Thriller,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,After Hours,1985.0
4935,4935,7438,Kill Bill: Vol. 2 (2004),Action|Drama|Thriller,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,Kill Bill: Vol. 2,2004.0
4936,4936,7439,"Punisher, The (2004)",Action|Crime|Thriller,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,The Punisher,2004.0
4937,4937,7440,Paper Clips (2004),Documentary,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,Paper Clips,2004.0
4938,4938,7443,This So-Called Disaster (2003),Documentary,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,This So-Called Disaster,2003.0
4939,4939,7444,13 Going on 30 (2004),Comedy|Fantasy|Romance,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,13 Going on 30,2004.0
4940,4940,7445,Man on Fire (2004),Action|Crime|Drama|Mystery|Thriller,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,Man on Fire,2004.0
4941,4941,7448,Envy (2004),Comedy,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Envy,2004.0
4942,4942,7449,Godsend (2004),Drama|Horror|Thriller,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,Godsend,2004.0
4943,4943,7450,Laws of Attraction (2004),Comedy|Romance,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,Laws of Attraction,2004.0
4944,4944,7451,Mean Girls (2004),Comedy,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Mean Girls,2004.0
4945,4945,7454,Van Helsing (2004),Action|Adventure|Fantasy|Horror,True,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,Van Helsing,2004.0
4946,4946,7455,"Mudge Boy, The (2003)",Drama,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,The Mudge Boy,2003.0
4947,4947,7457,Breakin' All the Rules (2004),Comedy|Romance,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,Breakin' All the Rules,2004.0
4948,4948,7458,Troy (2004),Action|Adventure|Drama|War,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,Troy,2004.0
4949,4949,7459,Carandiru (2003),Crime|Drama,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,Carandiru,2003.0
4950,4950,7460,Coffee and Cigarettes (2003),Comedy|Drama,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,Coffee and Cigarettes,2003.0
4951,4951,7477,Eye See You (D-Tox) (2002),Horror|Thriller,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,Eye See You (D-Tox),2002.0
4952,4952,7479,Watch on the Rhine (1943),Drama,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,Watch on the Rhine,1943.0
4953,4953,7481,Enemy Mine (1985),Adventure|Drama|Sci-Fi,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,Enemy Mine,1985.0
4954,4954,7482,Enter the Dragon (1973),Action|Crime,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,Enter the Dragon,1973.0
4955,4955,7486,Happy Together (a.k.a. Buenos Aires Affair) (Chun gwong cha sit) (1997),Drama|Romance,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,Happy Together (a.k.a. Buenos Aires Affair) (Chun gwong cha sit),1997.0
4956,4956,7487,Henry & June (1990),Drama,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,Henry & June,1990.0
4957,4957,7492,Martin (1977),Drama|Horror,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,Martin,1977.0
4958,4958,7493,"Three Faces of Eve, The (1957)",Drama,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,The Three Faces of Eve,1957.0
4959,4959,7541,100 Girls (2000),Comedy|Romance,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,100 Girls,2000.0
4960,4960,7560,Fail-Safe (1964),Drama|Thriller|War,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,Fail-Safe,1964.0
4961,4961,7561,Paperhouse (1988),Fantasy|Horror|Thriller,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,Paperhouse,1988.0
4962,4962,7562,Dobermann (1997),Action|Crime,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,Dobermann,1997.0
4963,4963,7564,Kwaidan (Kaidan) (1964),Horror,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,Kwaidan (Kaidan),1964.0
4964,4964,7566,28 Up (1985),Documentary,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,28 Up,1985.0
4965,4965,7569,You Only Live Twice (1967),Action|Adventure|Sci-Fi|Thriller,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,You Only Live Twice,1967.0
4966,4966,7570,Octopussy (1983),Action|Adventure|Thriller,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,Octopussy,1983.0
4967,4967,7572,Wit (2001),Drama,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,Wit,2001.0
4968,4968,7573,Never Say Never Again (1983),Action|Adventure|Thriller,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,Never Say Never Again,1983.0
4969,4969,7579,Pride and Prejudice (1940),Comedy|Drama|Romance,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,Pride and Prejudice,1940.0
4970,4970,7581,"Fountainhead, The (1949)",Drama,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,The Fountainhead,1949.0
4971,4971,7584,Woman of the Year (1942),Comedy|Romance,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,Woman of the Year,1942.0
4972,4972,7587,"Samouraï, Le (Godson, The) (1967)",Crime|Drama|Thriller,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,"Samouraï, Le (Godson, The)",1967.0
4973,4973,7614,Oklahoma! (1955),Musical|Romance|Western,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,Oklahoma!,1955.0
4974,4974,7615,Desert Hearts (1985),Drama,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,Desert Hearts,1985.0
4975,4975,7616,Body Double (1984),Mystery|Thriller,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,Body Double,1984.0
4976,4976,7618,Chaplin (1992),Drama,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,Chaplin,1992.0
4977,4977,7619,"Miracle Worker, The (1962)",Drama,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,The Miracle Worker,1962.0
4978,4978,7620,Monster in a Box (1992),Comedy|Drama,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,Monster in a Box,1992.0
4979,4979,7624,School Ties (1992),Drama,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,School Ties,1992.0
4980,4980,7636,Raising Cain (1992),Horror|Thriller,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,Raising Cain,1992.0
4981,4981,7646,Rose Red (2002),Horror|Mystery|Thriller,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,Rose Red,2002.0
4982,4982,7647,Noises Off... (1992),Comedy,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Noises Off...,1992.0
4983,4983,7649,Babylon 5: In the Beginning (1998),Adventure|Sci-Fi,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,Babylon 5: In the Beginning,1998.0
4984,4984,7650,"Witchfinder General (Conquerer Worm, The) (1968)",Horror,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,"Witchfinder General (Conquerer Worm, The)",1968.0
4985,4985,7657,Versus (2000),Action|Comedy|Fantasy|Horror,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,Versus,2000.0
4986,4986,7669,Pride and Prejudice (1995),Drama|Romance,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,Pride and Prejudice,1995.0
4987,4987,7698,"China Syndrome, The (1979)",Drama|Thriller,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,The China Syndrome,1979.0
4988,4988,7700,"Wages of Fear, The (Salaire de la peur, Le) (1953)",Action|Adventure|Drama|Thriller,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,"Wages of Fear, The (Salaire de la peur, Le)",1953.0
4989,4989,7701,Look Who's Talking Too (1990),Comedy|Romance,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,Look Who's Talking Too,1990.0
4990,4990,7702,"Bells of St. Mary's, The (1945)",Drama,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,The Bells of St. Mary's,1945.0
4991,4991,7704,"Delta Force, The (1986)",Action,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,The Delta Force,1986.0
4992,4992,7705,Pat and Mike (1952),Comedy|Romance,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,Pat and Mike,1952.0
4993,4993,7706,Animal Crackers (1930),Comedy|Musical,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,Animal Crackers,1930.0
4994,4994,7707,"He Said, She Said (1991)",Comedy|Drama|Romance,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,"He Said, She Said",1991.0
4995,4995,7708,Bedazzled (1967),Comedy|Fantasy,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,Bedazzled,1967.0
4996,4996,7713,Cat People (1942),Drama|Horror|Romance|Thriller,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False,Cat People,1942.0
4997,4997,7714,Camelot (1967),Drama|Musical|Romance,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,Camelot,1967.0
4998,4998,7716,"Lonely Guy, The (1984)",Comedy,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,The Lonely Guy,1984.0
4999,4999,7720,"Four Musketeers, The (1974)",Action|Adventure|Comedy|Romance,True,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,The Four Musketeers,1974.0
5000,5000,7727,Protocol (1984),Comedy,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Protocol,1984.0
5001,5001,7728,"Postman Always Rings Twice, The (1946)",Crime|Drama|Film-Noir|Thriller,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,True,False,False,The Postman Always Rings Twice,1946.0
5002,5002,7730,Matinee (1993),Comedy|Drama,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,Matinee,1993.0
5003,5003,7742,Baxter (1989),Drama|Horror,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,Baxter,1989.0
5004,5004,7743,Explorers (1985),Adventure|Children|Sci-Fi,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,Explorers,1985.0
5005,5005,7745,"Scent of Green Papaya, The (Mùi du du xhan - L'odeur de la papaye verte) (1993)",Drama,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,"Scent of Green Papaya, The (Mùi du du xhan - L'odeur de la papaye verte)",1993.0
5006,5006,7748,Pierrot le fou (1965),Crime|Drama,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,Pierrot le fou,1965.0
5007,5007,7749,Weekend (a.k.a. Le Week-end) (Week End) (1967),Drama,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,Weekend (a.k.a. Le Week-end) (Week End),1967.0
5008,5008,7753,Tuesdays with Morrie (1999),Drama,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,Tuesdays with Morrie,1999.0
5009,5009,7756,Alexander Nevsky (Aleksandr Nevskiy) (1938),Action|Drama|War,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,Alexander Nevsky (Aleksandr Nevskiy),1938.0
5010,5010,7757,Jason and the Argonauts (1963),Action|Adventure|Fantasy,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,Jason and the Argonauts,1963.0
5011,5011,7762,"Tinker, Tailor, Soldier, Spy (1979)",Drama|Thriller,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,"Tinker, Tailor, Soldier, Spy",1979.0
5012,5012,7766,Throne of Blood (Kumonosu jô) (1957),Action|Drama|Thriller|War,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,Throne of Blood (Kumonosu jô),1957.0
5013,5013,7767,"Best of Youth, The (La meglio gioventù) (2003)",Drama,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,"Best of Youth, The (La meglio gioventù)",2003.0
5014,5014,7772,Undercurrent (1946),Film-Noir|Thriller,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,Undercurrent,1946.0
5015,5015,7773,"Bang, Bang, You're Dead (2002)",Drama,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,"Bang, Bang, You're Dead",2002.0
5016,5016,7781,Twister (1990),Comedy,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Twister,1990.0
5017,5017,7782,Sniper (1993),Action|Drama,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,Sniper,1993.0
5018,5018,7786,Genghis Blues (1999),Documentary,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,Genghis Blues,1999.0
5019,5019,7789,"11'09""01 - September 11 (2002)",Drama,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,"11'09""01 - September 11",2002.0
5020,5020,7792,"Parallax View, The (1974)",Thriller,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,The Parallax View,1974.0
5021,5021,7802,"Warriors, The (1979)",Action|Adventure|Crime|Thriller,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,The Warriors,1979.0
5022,5022,7810,Babylon 5: A Call to Arms (1999),Adventure|Sci-Fi,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,Babylon 5: A Call to Arms,1999.0
5023,5023,7811,Babylon 5: The River of Souls (1998),Drama|Sci-Fi,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,Babylon 5: The River of Souls,1998.0
5024,5024,7812,Babylon 5: Thirdspace (1998),Drama|Sci-Fi,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,Babylon 5: Thirdspace,1998.0
5025,5025,7815,True Stories (1986),Comedy|Musical,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True Stories,1986.0
5026,5026,7820,"Virgin Spring, The (Jungfrukällan) (1960)",Crime|Drama,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,"Virgin Spring, The (Jungfrukällan)",1960.0
5027,5027,7822,Mogambo (1953),Adventure|Drama|Romance,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,Mogambo,1953.0
5028,5028,7826,"Secret Life of Walter Mitty, The (1947)",Comedy|Romance|Thriller,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,The Secret Life of Walter Mitty,1947.0
5029,5029,7831,Another Thin Man (1939),Comedy|Crime|Drama|Mystery|Romance,False,False,False,False,True,True,False,True,False,False,False,False,True,True,False,False,False,False,Another Thin Man,1939.0
5030,5030,7832,"Thin Man Goes Home, The (1945)",Comedy|Crime|Mystery,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,The Thin Man Goes Home,1945.0
5031,5031,7833,Shadow of the Thin Man (1941),Comedy|Crime|Mystery,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,Shadow of the Thin Man,1941.0
5032,5032,7834,After the Thin Man (1936),Comedy|Crime|Mystery|Romance,False,False,False,False,True,True,False,False,False,False,False,False,True,True,False,False,False,False,After the Thin Man,1936.0
5033,5033,7835,Song of the Thin Man (1947),Comedy|Crime|Drama|Musical|Mystery|Romance,False,False,False,False,True,True,False,True,False,False,False,True,True,True,False,False,False,False,Song of the Thin Man,1947.0
5034,5034,7839,Love Crazy (1941),Comedy,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Love Crazy,1941.0
5035,5035,7840,Gunga Din (1939),Adventure|Comedy|War,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,Gunga Din,1939.0
